1,1,0,128,889
1,0,0,128,871
1,1,0,128,871
1,0,0,128,853
1,1,0,128,834
1,0,0,128,816
1,1,0,128,816
1,0,0,128,798
1,1,0,128,763
1,0,0,128,745
1,1,0,128,745
1,0,0,128,727
1,1,0,128,692
1,0,0,128,674
1,1,0,128,674
1,0,0,128,656
1,1,0,128,621
1,0,0,128,603
1,1,0,128,603
1,0,0,128,585
1,1,0,128,550
1,0,0,128,532
1,1,0,128,532
1,0,0,128,514
1,1,0,128,479
1,0,0,128,461
1,1,0,128,461
1,0,0,128,443
1,1,0,128,408
1,0,0,128,390
1,1,0,128,390
1,0,0,128,372
1,1,0,128,337
1,0,0,128,319
1,1,0,128,319
1,0,0,128,301
1,1,0,128,266
1,0,,,
1,1,,,
1,,,,
