0,1,1,512,3
0,0,1,512,291
0,1,1,512,292
0,0,1,512,581
0,1,1,512,582
0,0,1,512,872
0,1,1,512,873
0,0,1,512,1162
0,1,1,512,1163
0,0,1,512,1453
0,1,1,512,1454
0,0,1,512,1742
0,1,1,512,1743
0,0,1,512,2032
0,1,1,512,2034
0,0,1,512,2323
0,1,1,512,2324
0,0,1,512,2614
0,1,1,512,2615
0,0,1,512,2904
0,1,1,512,2905
0,0,1,512,3193
0,1,1,512,3194
0,0,1,512,3484
0,1,1,512,3485
0,0,1,512,3774
0,1,1,512,3776
0,0,1,512,4065
0,1,1,512,4066
0,0,1,512,4356
0,1,1,512,4357
0,0,1,512,4645
0,1,1,512,4646
0,0,1,512,4935
0,1,1,512,4936
0,0,1,512,5226
0,1,1,512,5227
0,0,1,512,5517
0,1,1,512,5518
0,0,1,512,5807
0,1,1,512,5808
0,0,1,512,6096
0,1,1,512,6097
0,0,1,512,6387
0,1,1,512,6388
0,0,1,512,6677
0,1,1,512,6679
0,0,1,512,6968
0,1,1,512,6969
0,0,1,512,7258
0,1,1,512,7259
0,0,1,512,7548
0,1,1,512,7549
0,0,1,512,7838
0,1,1,512,7839
0,0,1,512,8129
0,1,1,512,8130
0,0,1,512,8419
0,1,1,512,8421
0,0,1,512,8710
0,1,1,512,8711
0,0,1,512,8999
0,1,1,512,9000
0,0,1,512,9290
0,1,1,512,9291
0,0,1,512,9580
0,1,1,512,9581
0,0,1,512,9871
0,1,1,512,9872
0,0,1,512,10161
0,1,1,512,10162
0,0,1,512,10451
0,1,1,512,10452
0,0,1,512,10742
0,1,1,512,10743
0,0,1,512,11032
0,1,1,512,11033
0,0,1,512,11323
0,1,1,512,11324
0,0,1,512,11613
0,1,1,512,11615
0,0,1,512,11904
0,1,1,512,11905
0,0,1,512,12193
0,1,1,512,12195
0,0,1,512,12484
0,1,1,512,12485
0,0,1,512,12775
0,1,1,512,12776
0,0,1,512,13065
0,1,1,512,13066
0,0,1,512,13356
