1,1,0,128,932
1,0,0,128,914
1,1,0,128,914
1,0,0,128,878
1,1,0,128,878
1,0,0,128,842
1,1,0,128,842
1,0,0,128,806
1,1,0,128,806
1,0,0,128,770
1,1,0,128,770
1,0,0,128,734
1,1,0,128,734
1,0,0,128,698
1,1,0,128,698
1,0,0,128,662
1,1,0,128,662
1,0,0,128,626
1,1,0,128,626
1,0,0,128,590
1,1,0,128,590
1,0,0,128,554
1,1,0,128,554
1,0,0,128,518
1,1,0,128,518
1,0,0,128,482
1,1,0,128,482
1,0,0,128,446
1,1,0,128,446
1,0,0,128,410
1,1,0,128,410
1,0,0,128,374
1,1,0,128,374
1,0,0,128,338
1,1,0,128,338
1,0,0,128,302
1,1,,,
1,0,,,
