1,1,1,256,6532
1,0,1,256,6514
1,1,1,256,6514
1,0,1,256,6478
1,1,1,256,6478
1,0,1,256,6442
1,1,1,256,6442
1,0,1,256,6406
1,1,1,256,6406
1,0,1,256,6370
1,1,1,256,6370
1,0,1,256,6334
1,1,1,256,6334
1,0,1,256,6298
1,1,1,256,6298
1,0,1,256,6262
1,1,1,256,6262
1,0,1,256,6226
1,1,1,256,6226
1,0,1,256,6190
1,1,1,256,6190
1,0,1,256,6154
1,1,1,256,6154
1,0,1,256,6118
1,1,1,256,6118
1,0,1,256,6082
1,1,1,256,6082
1,0,1,256,6046
1,1,1,256,6046
1,0,1,256,6010
1,1,1,256,6010
1,0,1,256,5974
1,1,1,256,5974
1,0,1,256,5938
1,1,1,256,5938
1,0,1,256,5902
1,1,1,256,5902
1,0,1,256,5866
1,1,1,256,5866
1,0,1,256,5830
1,1,1,256,5830
1,0,1,256,5794
1,1,1,256,5794
1,0,1,256,5758
1,1,1,256,5758
1,0,1,256,5722
1,1,1,256,5722
1,0,1,256,5686
1,1,1,256,5686
1,0,1,256,5650
1,1,1,256,5650
1,0,1,256,5614
1,1,1,256,5614
1,0,1,256,5578
1,1,1,256,5578
1,0,1,256,5542
1,1,1,256,5542
1,0,1,256,5506
1,1,1,256,5506
1,0,1,256,5470
1,1,1,256,5470
1,0,1,256,5434
1,1,1,256,5434
1,0,1,256,5398
1,1,1,256,5398
1,0,1,256,5362
1,1,1,256,5362
1,0,1,256,5326
1,1,1,256,5326
1,0,1,256,5290
1,1,1,256,5290
1,0,1,256,5254
1,1,1,256,5254
1,0,1,256,5218
1,1,1,256,5218
1,0,1,256,5182
1,1,1,256,5182
1,0,1,256,5146
1,1,1,256,5146
1,0,1,256,5110
1,1,1,256,5110
1,0,1,256,5074
1,1,1,256,5074
1,0,1,256,5038
1,1,1,256,5038
1,0,1,256,5002
1,1,1,256,5002
1,0,1,256,4966
1,1,1,256,4966
1,0,1,256,4930
1,1,1,256,4930
1,0,1,256,4894
1,1,1,256,4894
1,0,1,256,4858
1,1,1,256,4858
1,0,1,256,4822
1,1,1,256,4822
1,0,1,256,4786
1,1,1,256,4786
1,0,1,256,4750
1,1,1,256,4750
1,0,1,256,4714
1,1,1,256,4714
1,0,1,256,4678
1,1,1,256,4678
1,0,1,256,4642
1,1,1,256,4642
1,0,1,256,4606
1,1,1,256,4606
1,0,1,256,4570
1,1,1,256,4570
1,0,1,256,4534
1,1,1,256,4534
1,0,1,256,4498
1,1,1,256,4498
1,0,1,256,4462
1,1,1,256,4462
1,0,1,256,4426
1,1,1,256,4426
1,0,1,256,4390
1,1,1,256,4390
1,0,1,256,4354
1,1,1,256,4354
1,0,1,256,4318
1,1,1,256,4318
1,0,1,256,4282
1,1,1,256,4282
1,0,1,256,4246
1,1,1,256,4246
1,0,1,256,4210
1,1,1,256,4210
1,0,1,256,4174
1,1,1,256,4174
1,0,1,256,4138
1,1,1,256,4138
1,0,1,256,4102
1,1,1,256,4102
1,0,1,256,4066
1,1,1,256,4066
1,0,1,256,4030
1,1,1,256,4030
1,0,1,256,3994
1,1,1,256,3994
1,0,1,256,3958
1,1,1,256,3958
1,0,1,256,3922
1,1,1,256,3922
1,0,1,256,3886
1,1,1,256,3886
1,0,1,256,3850
1,1,1,256,3850
1,0,1,256,3814
1,1,1,256,3814
1,0,1,256,3778
1,1,1,256,3778
1,0,1,256,3742
1,1,1,256,3742
1,0,1,256,3706
1,1,1,256,3706
1,0,1,256,3670
1,1,1,256,3670
1,0,1,256,3634
1,1,1,256,3634
1,0,1,256,3598
1,1,1,256,3598
1,0,1,256,3562
1,1,1,256,3562
1,0,1,256,3526
1,1,1,256,3526
1,0,1,256,3490
1,1,1,256,3490
1,0,1,256,3454
1,1,1,256,3454
1,0,1,256,3418
1,1,1,256,3418
1,0,1,256,3382
1,1,1,256,3382
1,0,1,256,3346
1,1,1,256,3346
1,0,1,256,3310
1,1,1,256,3310
1,0,1,256,3274
1,1,1,256,3274
1,0,1,256,3238
1,1,1,256,3238
1,0,1,256,3202
1,1,1,256,3202
1,0,1,256,3166
1,1,1,256,3166
1,0,1,256,3130
1,1,1,256,3130
1,0,1,256,3094
1,1,1,256,3094
1,0,1,256,3058
1,1,1,256,3058
1,0,1,256,3022
1,1,1,256,3022
1,0,1,256,2986
1,1,1,256,2986
1,0,1,256,2950
1,1,1,256,2950
1,0,1,256,2914
1,1,1,256,2914
1,0,1,256,2878
