0,1,0,128,1
0,0,0,128,29
0,1,0,128,30
0,0,0,128,60
0,1,0,128,61
0,0,0,128,91
0,1,0,128,92
0,0,0,128,120
0,1,0,128,122
0,0,0,128,151
0,1,0,128,152
0,0,0,128,182
0,1,0,128,183
0,0,0,128,212
0,1,0,128,214
0,0,0,128,243
0,1,0,128,244
0,0,0,128,274
0,1,0,128,275
0,0,0,128,305
0,1,0,128,306
0,0,0,128,335
0,1,0,128,336
0,0,0,128,365
0,1,0,128,366
0,0,0,128,396
0,1,0,128,397
0,0,0,128,427
0,1,0,128,428
0,0,0,128,457
0,1,0,128,458
0,0,0,128,488
0,1,0,128,489
0,0,0,128,519
0,1,0,128,520
0,0,0,128,549
0,1,0,128,550
0,0,0,128,580
0,1,0,128,581
0,0,0,128,610
0,1,0,128,611
0,0,0,128,641
0,1,0,128,642
0,0,0,128,671
0,1,0,128,672
0,0,0,128,702
0,1,0,128,703
0,0,0,128,733
0,1,0,128,734
0,0,0,128,763
0,1,0,128,764
0,0,0,128,794
0,1,0,128,795
0,0,0,128,824
0,1,0,128,825
0,0,0,128,855
0,1,0,128,856
0,0,0,128,885
0,1,0,128,886
0,0,0,128,916
0,1,0,128,917
0,0,0,128,947
0,1,0,128,948
0,0,0,128,977
0,1,0,128,978
0,0,0,128,1008
0,1,0,128,1009
0,0,0,128,1039
0,1,0,128,1040
0,0,0,128,1070
0,1,0,128,1071
0,0,0,128,1100
0,1,0,128,1101
0,0,0,128,1131
0,1,0,128,1132
0,0,0,128,1162
0,1,0,128,1163
0,0,0,128,1192
0,1,0,128,1193
0,0,0,128,1223
0,1,0,128,1224
0,0,0,128,1254
0,1,0,128,1255
0,0,0,128,1287
0,1,0,128,1288
0,0,0,128,1320
0,1,0,128,1321
0,0,0,128,1353
0,1,0,128,1354
0,0,0,128,1387
0,1,0,128,1388
0,0,0,128,1420
0,1,0,128,1421
0,0,0,128,1454
0,1,0,128,1455
0,0,0,128,1486
0,1,0,128,1487
0,0,0,128,1520
0,1,0,128,1521
0,0,0,128,1553
0,1,0,128,1554
0,0,0,128,1587
0,1,0,128,1588
0,0,0,128,1619
0,1,0,128,1620
0,0,0,128,1653
0,1,0,128,1654
0,0,0,128,1686
0,1,0,128,1687
0,0,0,128,1720
0,1,0,128,1721
0,0,0,128,1753
0,1,0,128,1754
0,0,0,128,1786
0,1,0,128,1787
0,0,0,128,1819
0,1,0,128,1820
0,0,0,128,1853
0,1,0,128,1854
0,0,0,128,1886
0,1,0,128,1887
0,0,0,128,1920
0,1,0,128,1921
0,0,0,128,1952
0,1,0,128,1953
0,0,0,128,1986
0,1,0,128,1987
0,0,0,128,2019
0,1,0,128,2021
0,0,0,128,2053
0,1,0,128,2054
0,0,0,128,2085
0,1,0,128,2086
0,0,0,128,2119
0,1,0,128,2120
0,0,0,128,2152
0,1,0,128,2153
0,0,0,128,2186
0,1,0,128,2187
0,0,0,128,2219
0,1,0,128,2220
0,0,0,128,2252
0,1,0,128,2253
0,0,0,128,2285
0,1,0,128,2286
0,0,0,128,2319
0,1,0,128,2320
0,0,0,128,2352
0,1,0,128,2353
0,0,0,128,2385
0,1,0,128,2386
0,0,0,128,2418
0,1,0,128,2419
0,0,0,128,2452
0,1,0,128,2453
0,0,0,128,2485
0,1,0,128,2486
0,0,0,128,2519
0,1,0,128,2520
0,0,0,128,2551
0,1,0,128,2552
0,0,0,128,2585
0,1,0,128,2586
0,0,0,128,2618
0,1,0,128,2619
0,0,0,128,2652
0,1,0,128,2653
0,0,0,128,2684
0,1,0,128,2685
0,0,0,128,2718
0,1,0,128,2719
0,0,0,128,2751
0,1,0,128,2752
0,0,0,128,2785
0,1,0,128,2786
0,0,0,128,2818
0,1,0,128,2819
0,0,0,128,2851
0,1,0,128,2852
0,0,0,128,2884
0,1,0,128,2885
0,0,0,128,2918
0,1,0,128,2919
0,0,0,128,2951
0,1,0,128,2952
0,0,0,128,2984
0,1,0,128,2985
0,0,0,128,3017
0,1,0,128,3019
0,0,0,128,3051
0,1,0,128,3052
0,0,0,128,3084
0,1,0,128,3085
0,0,0,128,3118
0,1,0,128,3119
0,0,0,128,3150
0,1,0,128,3151
0,0,0,128,3184
0,1,0,128,3185
0,0,0,128,3217
0,1,0,128,3218
0,0,0,128,3251
0,1,0,128,3252
0,0,0,128,3283
0,1,0,128,3284
0,0,0,128,3317
0,1,0,128,3318
0,0,0,128,3350
0,1,0,128,3351
0,0,0,128,3384
0,1,0,128,3385
0,0,0,128,3417
0,1,0,128,3418
0,0,0,128,3450
0,1,0,128,3451
0,0,0,128,3483
0,1,0,128,3484
0,0,0,128,3517
0,1,0,128,3518
0,0,0,128,3550
0,1,0,128,3551
0,0,0,128,3584
0,1,0,128,3585
0,0,0,128,3616
0,1,0,128,3617
0,0,0,128,3650
0,1,0,128,3651
0,0,0,128,3683
0,1,0,128,3684
0,0,0,128,3717
0,1,0,128,3718
0,0,0,128,3749
0,1,0,128,3750
0,0,0,128,3783
0,1,0,128,3784
0,0,0,128,3816
0,1,0,128,3817
0,0,0,128,3850
0,1,0,128,3851
0,0,0,128,3883
0,1,0,128,3884
0,0,0,128,3916
0,1,0,128,3917
0,0,0,128,3949
0,1,0,128,3950
0,0,0,128,3983
0,1,0,128,3984
0,0,0,128,4016
0,1,0,128,4018
0,0,0,128,4049
0,1,0,128,4050
0,0,0,128,4082
0,1,0,128,4083
0,0,0,128,4116
0,1,0,128,4117
0,0,0,128,4149
0,1,0,128,4150
0,0,0,128,4183
0,1,0,128,4184
0,0,0,128,4215
0,1,0,128,4216
0,0,0,128,4249
0,1,0,128,4250
0,0,0,128,4282
0,1,0,128,4283
0,0,0,128,4316
0,1,0,128,4317
0,0,0,128,4348
0,1,0,128,4349
0,0,0,128,4382
0,1,0,128,4383
0,0,0,128,4415
0,1,0,128,4416
0,0,0,128,4449
0,1,0,128,4450
0,0,0,128,4482
0,1,0,128,4483
0,0,0,128,4515
0,1,0,128,4516
0,0,0,128,4548
0,1,0,128,4549
0,0,0,128,4582
0,1,0,128,4583
0,0,0,128,4615
0,1,0,128,4616
0,0,0,128,4648
0,1,0,128,4649
0,0,0,128,4681
0,1,0,128,4682
0,0,0,128,4715
0,1,0,128,4716
0,0,0,128,4748
0,1,0,128,4749
0,0,0,128,4782
0,1,0,128,4783
0,0,0,128,4814
0,1,0,128,4815
0,0,0,128,4848
0,1,0,128,4849
0,0,0,128,4881
0,1,0,128,4882
0,0,0,128,4915
0,1,0,128,4916
0,0,0,128,4947
0,1,0,128,4948
0,0,0,128,4981
0,1,0,128,4982
0,0,0,128,5014
0,1,0,128,5016
0,0,0,128,5048
0,1,0,128,5049
0,0,0,128,5081
0,1,0,128,5082
0,0,0,128,5114
0,1,0,128,5115
0,0,0,128,5147
0,1,0,128,5148
0,0,0,128,5181
0,1,0,128,5182
0,0,0,128,5214
0,1,0,128,5215
0,0,0,128,5248
0,1,0,128,5249
0,0,0,128,5280
0,1,0,128,5281
0,0,0,128,5314
0,1,0,128,5315
0,0,0,128,5347
0,1,0,128,5348
0,0,0,128,5381
0,1,0,128,5382
